date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity,mean_temp_1,mean_temp_2,mean_temp_3,mean_temp_4,mean_temp_5,mean_temp_6,mean_temp_7,mean_temp_365,mean_temp_366,mean_temp_367,mean_temp_368,mean_temp_369,mean_temp_370,mean_temp_380,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_dewpt_4,mean_dewpt_5,mean_dewpt_6,mean_dewpt_7,mean_dewpt_365,mean_dewpt_366,mean_dewpt_367,mean_dewpt_368,mean_dewpt_369,mean_dewpt_370,mean_dewpt_380,mean_pressure_1,mean_pressure_2,mean_pressure_3,mean_pressure_4,mean_pressure_5,mean_pressure_6,mean_pressure_7,mean_pressure_365,mean_pressure_366,mean_pressure_367,mean_pressure_368,mean_pressure_369,mean_pressure_370,mean_pressure_380,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_365,max_temp_366,max_temp_367,max_temp_368,max_temp_369,max_temp_370,max_temp_380,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_365,min_temp_366,min_temp_367,min_temp_368,min_temp_369,min_temp_370,min_temp_380,max_humidity_1,max_humidity_2,max_humidity_3,max_humidity_4,max_humidity_5,max_humidity_6,max_humidity_7,max_humidity_365,max_humidity_366,max_humidity_367,max_humidity_368,max_humidity_369,max_humidity_370,max_humidity_380,min_humidity_1,min_humidity_2,min_humidity_3,min_humidity_4,min_humidity_5,min_humidity_6,min_humidity_7,min_humidity_365,min_humidity_366,min_humidity_367,min_humidity_368,min_humidity_369,min_humidity_370,min_humidity_380,max_dewpt_1,max_dewpt_2,max_dewpt_3,max_dewpt_4,max_dewpt_5,max_dewpt_6,max_dewpt_7,max_dewpt_365,max_dewpt_366,max_dewpt_367,max_dewpt_368,max_dewpt_369,max_dewpt_370,max_dewpt_380,min_dewpt_1,min_dewpt_2,min_dewpt_3,min_dewpt_4,min_dewpt_5,min_dewpt_6,min_dewpt_7,min_dewpt_365,min_dewpt_366,min_dewpt_367,min_dewpt_368,min_dewpt_369,min_dewpt_370,min_dewpt_380,max_pressure_1,max_pressure_2,max_pressure_3,max_pressure_4,max_pressure_5,max_pressure_6,max_pressure_7,max_pressure_365,max_pressure_366,max_pressure_367,max_pressure_368,max_pressure_369,max_pressure_370,max_pressure_380,min_pressure_1,min_pressure_2,min_pressure_3,min_pressure_4,min_pressure_5,min_pressure_6,min_pressure_7,min_pressure_365,min_pressure_366,min_pressure_367,min_pressure_368,min_pressure_369,min_pressure_370,min_pressure_380,precip_probability_1,precip_probability_2,precip_probability_3,precip_probability_4,precip_probability_5,precip_probability_6,precip_probability_7,precip_probability_365,precip_probability_366,precip_probability_367,precip_probability_368,precip_probability_369,precip_probability_370,precip_probability_380,precip_intensity_1,precip_intensity_2,precip_intensity_3,precip_intensity_4,precip_intensity_5,precip_intensity_6,precip_intensity_7,precip_intensity_365,precip_intensity_366,precip_intensity_367,precip_intensity_368,precip_intensity_369,precip_intensity_370,precip_intensity_380
2015-04-28,54.01375000000001,39.99,1014.73,65.35,42.36,0.79,0.44,43.94,36.12,1016.67,1011.71,0.0,0.0,47.55083333333334,46.25916666666666,40.92708333333332,36.08208333333333,34.01041666666668,40.321250000000006,45.72875,,,,,,,,36.88,33.26,26.62,23.79,24.54,34.0,38.25,,,,,,,,1011.55,1009.8,1013.34,1015.38,1009.22,1002.38,1000.99,,,,,,,,55.95,53.64,50.84,43.23,37.21,44.7,50.15,,,,,,,,41.12,39.52,28.99,30.79,31.01,34.73,39.92,,,,,,,,0.79,0.72,0.78,0.76,0.81,0.88,0.87,,,,,,,,0.52,0.5,0.43,0.47,0.59,0.66,0.63,,,,,,,,40.18,35.54,30.01,25.7,27.65,36.49,44.74,,,,,,,,34.34,29.58,21.17,21.71,21.48,29.01,36.36,,,,,,,,1015.62,1011.11,1016.88,1017.09,1013.44,1006.4,1003.31,,,,,,,,1008.6,1008.79,1009.19,1013.59,1005.69,1000.74,998.3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.61,0.72,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0012,0.005,,,,,,,
2015-04-29,57.2375,41.13,1009.11,67.61,45.03,0.74,0.42,43.95,37.11,1011.79,1006.7,0.0,0.0,54.01375000000001,47.55083333333334,46.25916666666666,40.92708333333332,36.08208333333333,34.01041666666668,40.321250000000006,,,,,,,,39.99,36.88,33.26,26.62,23.79,24.54,34.0,,,,,,,,1014.73,1011.55,1009.8,1013.34,1015.38,1009.22,1002.38,,,,,,,,65.35,55.95,53.64,50.84,43.23,37.21,44.7,,,,,,,,42.36,41.12,39.52,28.99,30.79,31.01,34.73,,,,,,,,0.79,0.79,0.72,0.78,0.76,0.81,0.88,,,,,,,,0.44,0.52,0.5,0.43,0.47,0.59,0.66,,,,,,,,43.94,40.18,35.54,30.01,25.7,27.65,36.49,,,,,,,,36.12,34.34,29.58,21.17,21.71,21.48,29.01,,,,,,,,1016.67,1015.62,1011.11,1016.88,1017.09,1013.44,1006.4,,,,,,,,1011.71,1008.6,1008.79,1009.19,1013.59,1005.69,1000.74,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.61,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,,,,,,,
2015-04-30,55.66875,41.26,1009.39,62.49,47.13,0.72,0.49,44.23,37.83,1013.58,1006.5,0.0,0.0,57.2375,54.01375000000001,47.55083333333334,46.25916666666666,40.92708333333332,36.08208333333333,34.01041666666668,,,,,,,,41.13,39.99,36.88,33.26,26.62,23.79,24.54,,,,,,,,1009.11,1014.73,1011.55,1009.8,1013.34,1015.38,1009.22,,,,,,,,67.61,65.35,55.95,53.64,50.84,43.23,37.21,,,,,,,,45.03,42.36,41.12,39.52,28.99,30.79,31.01,,,,,,,,0.74,0.79,0.79,0.72,0.78,0.76,0.81,,,,,,,,0.42,0.44,0.52,0.5,0.43,0.47,0.59,,,,,,,,43.95,43.94,40.18,35.54,30.01,25.7,27.65,,,,,,,,37.11,36.12,34.34,29.58,21.17,21.71,21.48,,,,,,,,1011.79,1016.67,1015.62,1011.11,1016.88,1017.09,1013.44,,,,,,,,1006.7,1011.71,1008.6,1008.79,1009.19,1013.59,1005.69,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-01,58.33833333333335,41.49,1015.31,67.43,48.75,0.74,0.4,44.51,36.36,1016.5,1013.89,0.0,0.0,55.66875,57.2375,54.01375000000001,47.55083333333334,46.25916666666666,40.92708333333332,36.08208333333333,,,,,,,,41.26,41.13,39.99,36.88,33.26,26.62,23.79,,,,,,,,1009.39,1009.11,1014.73,1011.55,1009.8,1013.34,1015.38,,,,,,,,62.49,67.61,65.35,55.95,53.64,50.84,43.23,,,,,,,,47.13,45.03,42.36,41.12,39.52,28.99,30.79,,,,,,,,0.72,0.74,0.79,0.79,0.72,0.78,0.76,,,,,,,,0.49,0.42,0.44,0.52,0.5,0.43,0.47,,,,,,,,44.23,43.95,43.94,40.18,35.54,30.01,25.7,,,,,,,,37.83,37.11,36.12,34.34,29.58,21.17,21.71,,,,,,,,1013.58,1011.79,1016.67,1015.62,1011.11,1016.88,1017.09,,,,,,,,1006.5,1006.7,1011.71,1008.6,1008.79,1009.19,1013.59,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-02,61.03625,39.44,1015.87,71.38,50.03,0.64,0.3,42.72,37.21,1017.49,1014.29,0.0,0.0,58.33833333333335,55.66875,57.2375,54.01375000000001,47.55083333333334,46.25916666666666,40.92708333333332,,,,,,,,41.49,41.26,41.13,39.99,36.88,33.26,26.62,,,,,,,,1015.31,1009.39,1009.11,1014.73,1011.55,1009.8,1013.34,,,,,,,,67.43,62.49,67.61,65.35,55.95,53.64,50.84,,,,,,,,48.75,47.13,45.03,42.36,41.12,39.52,28.99,,,,,,,,0.74,0.72,0.74,0.79,0.79,0.72,0.78,,,,,,,,0.4,0.49,0.42,0.44,0.52,0.5,0.43,,,,,,,,44.51,44.23,43.95,43.94,40.18,35.54,30.01,,,,,,,,36.36,37.83,37.11,36.12,34.34,29.58,21.17,,,,,,,,1016.5,1013.58,1011.79,1016.67,1015.62,1011.11,1016.88,,,,,,,,1013.89,1006.5,1006.7,1011.71,1008.6,1008.79,1009.19,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-03,62.805,42.6,1016.22,75.59,49.11,0.74,0.33,46.13,39.35,1017.55,1015.1,0.0,0.0,61.03625,58.33833333333335,55.66875,57.2375,54.01375000000001,47.55083333333334,46.25916666666666,,,,,,,,39.44,41.49,41.26,41.13,39.99,36.88,33.26,,,,,,,,1015.87,1015.31,1009.39,1009.11,1014.73,1011.55,1009.8,,,,,,,,71.38,67.43,62.49,67.61,65.35,55.95,53.64,,,,,,,,50.03,48.75,47.13,45.03,42.36,41.12,39.52,,,,,,,,0.64,0.74,0.72,0.74,0.79,0.79,0.72,,,,,,,,0.3,0.4,0.49,0.42,0.44,0.52,0.5,,,,,,,,42.72,44.51,44.23,43.95,43.94,40.18,35.54,,,,,,,,37.21,36.36,37.83,37.11,36.12,34.34,29.58,,,,,,,,1017.49,1016.5,1013.58,1011.79,1016.67,1015.62,1011.11,,,,,,,,1014.29,1013.89,1006.5,1006.7,1011.71,1008.6,1008.79,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-04,61.87625000000001,48.21,1017.52,69.58,52.3,0.8,0.46,56.14,41.68,1021.19,1016.6,0.54,0.0004,62.805,61.03625,58.33833333333335,55.66875,57.2375,54.01375000000001,47.55083333333334,,,,,,,,42.6,39.44,41.49,41.26,41.13,39.99,36.88,,,,,,,,1016.22,1015.87,1015.31,1009.39,1009.11,1014.73,1011.55,,,,,,,,75.59,71.38,67.43,62.49,67.61,65.35,55.95,,,,,,,,49.11,50.03,48.75,47.13,45.03,42.36,41.12,,,,,,,,0.74,0.64,0.74,0.72,0.74,0.79,0.79,,,,,,,,0.33,0.3,0.4,0.49,0.42,0.44,0.52,,,,,,,,46.13,42.72,44.51,44.23,43.95,43.94,40.18,,,,,,,,39.35,37.21,36.36,37.83,37.11,36.12,34.34,,,,,,,,1017.55,1017.49,1016.5,1013.58,1011.79,1016.67,1015.62,,,,,,,,1015.1,1014.29,1013.89,1006.5,1006.7,1011.71,1008.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-05,56.50958333333333,41.64,1024.95,62.8,47.81,0.77,0.39,50.84,35.32,1026.87,1021.62,0.0,0.0,61.87625000000001,62.805,61.03625,58.33833333333335,55.66875,57.2375,54.01375000000001,,,,,,,,48.21,42.6,39.44,41.49,41.26,41.13,39.99,,,,,,,,1017.52,1016.22,1015.87,1015.31,1009.39,1009.11,1014.73,,,,,,,,69.58,75.59,71.38,67.43,62.49,67.61,65.35,,,,,,,,52.3,49.11,50.03,48.75,47.13,45.03,42.36,,,,,,,,0.8,0.74,0.64,0.74,0.72,0.74,0.79,,,,,,,,0.46,0.33,0.3,0.4,0.49,0.42,0.44,,,,,,,,56.14,46.13,42.72,44.51,44.23,43.95,43.94,,,,,,,,41.68,39.35,37.21,36.36,37.83,37.11,36.12,,,,,,,,1021.19,1017.55,1017.49,1016.5,1013.58,1011.79,1016.67,,,,,,,,1016.6,1015.1,1014.29,1013.89,1006.5,1006.7,1011.71,,,,,,,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-06,59.56708333333333,39.48,1024.73,72.14,46.37,0.75,0.29,45.52,35.85,1026.43,1022.22,0.0,0.0,56.50958333333333,61.87625000000001,62.805,61.03625,58.33833333333335,55.66875,57.2375,,,,,,,,41.64,48.21,42.6,39.44,41.49,41.26,41.13,,,,,,,,1024.95,1017.52,1016.22,1015.87,1015.31,1009.39,1009.11,,,,,,,,62.8,69.58,75.59,71.38,67.43,62.49,67.61,,,,,,,,47.81,52.3,49.11,50.03,48.75,47.13,45.03,,,,,,,,0.77,0.8,0.74,0.64,0.74,0.72,0.74,,,,,,,,0.39,0.46,0.33,0.3,0.4,0.49,0.42,,,,,,,,50.84,56.14,46.13,42.72,44.51,44.23,43.95,,,,,,,,35.32,41.68,39.35,37.21,36.36,37.83,37.11,,,,,,,,1026.87,1021.19,1017.55,1017.49,1016.5,1013.58,1011.79,,,,,,,,1021.62,1016.6,1015.1,1014.29,1013.89,1006.5,1006.7,,,,,,,,0.0,0.54,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-07,62.81000000000001,46.43,1020.93,75.39,49.44,0.69,0.44,54.06,38.02,1022.79,1017.85,0.0,0.0,59.56708333333333,56.50958333333333,61.87625000000001,62.805,61.03625,58.33833333333335,55.66875,,,,,,,,39.48,41.64,48.21,42.6,39.44,41.49,41.26,,,,,,,,1024.73,1024.95,1017.52,1016.22,1015.87,1015.31,1009.39,,,,,,,,72.14,62.8,69.58,75.59,71.38,67.43,62.49,,,,,,,,46.37,47.81,52.3,49.11,50.03,48.75,47.13,,,,,,,,0.75,0.77,0.8,0.74,0.64,0.74,0.72,,,,,,,,0.29,0.39,0.46,0.33,0.3,0.4,0.49,,,,,,,,45.52,50.84,56.14,46.13,42.72,44.51,44.23,,,,,,,,35.85,35.32,41.68,39.35,37.21,36.36,37.83,,,,,,,,1026.43,1026.87,1021.19,1017.55,1017.49,1016.5,1013.58,,,,,,,,1022.22,1021.62,1016.6,1015.1,1014.29,1013.89,1006.5,,,,,,,,0.0,0.0,0.54,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,,,,,,,
2015-05-08,67.29666666666667,53.25,1017.23,79.53,54.75,0.79,0.47,57.64,48.37,1018.55,1014.99,0.0,0.0,62.81000000000001,59.56708333333333,56.50958333333333,61.87625000000001,62.805,61.03625,58.33833333333335,,,,,,,,46.43,39.48,41.64,48.21,42.6,39.44,41.49,,,,,,,,1020.93,1024.73,1024.95,1017.52,1016.22,1015.87,1015.31,,,,,,,,75.39,72.14,62.8,69.58,75.59,71.38,67.43,,,,,,,,49.44,46.37,47.81,52.3,49.11,50.03,48.75,,,,,,,,0.69,0.75,0.77,0.8,0.74,0.64,0.74,,,,,,,,0.44,0.29,0.39,0.46,0.33,0.3,0.4,,,,,,,,54.06,45.52,50.84,56.14,46.13,42.72,44.51,,,,,,,,38.02,35.85,35.32,41.68,39.35,37.21,36.36,,,,,,,,1022.79,1026.43,1026.87,1021.19,1017.55,1017.49,1016.5,,,,,,,,1017.85,1022.22,1021.62,1016.6,1015.1,1014.29,1013.89,,,,,,,,0.0,0.0,0.0,0.54,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,,,,,,,
2015-05-09,70.31250000000001,57.24,1017.08,81.26,58.11,0.8,0.47,60.71,51.3,1018.81,1015.97,0.0,0.0,67.29666666666667,62.81000000000001,59.56708333333333,56.50958333333333,61.87625000000001,62.805,61.03625,,,,,,,,53.25,46.43,39.48,41.64,48.21,42.6,39.44,,,,,,,,1017.23,1020.93,1024.73,1024.95,1017.52,1016.22,1015.87,,,,,,,,79.53,75.39,72.14,62.8,69.58,75.59,71.38,,,,,,,,54.75,49.44,46.37,47.81,52.3,49.11,50.03,,,,,,,,0.79,0.69,0.75,0.77,0.8,0.74,0.64,,,,,,,,0.47,0.44,0.29,0.39,0.46,0.33,0.3,,,,,,,,57.64,54.06,45.52,50.84,56.14,46.13,42.72,,,,,,,,48.37,38.02,35.85,35.32,41.68,39.35,37.21,,,,,,,,1018.55,1022.79,1026.43,1026.87,1021.19,1017.55,1017.49,,,,,,,,1014.99,1017.85,1022.22,1021.62,1016.6,1015.1,1014.29,,,,,,,,0.0,0.0,0.0,0.0,0.54,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,,,,,,
2015-05-10,68.60000000000001,62.54,1017.75,78.92,62.88,0.9,0.65,67.06,58.52,1018.96,1016.23,0.66,0.006,70.31250000000001,67.29666666666667,62.81000000000001,59.56708333333333,56.50958333333333,61.87625000000001,62.805,,,,,,,,57.24,53.25,46.43,39.48,41.64,48.21,42.6,,,,,,,,1017.08,1017.23,1020.93,1024.73,1024.95,1017.52,1016.22,,,,,,,,81.26,79.53,75.39,72.14,62.8,69.58,75.59,,,,,,,,58.11,54.75,49.44,46.37,47.81,52.3,49.11,,,,,,,,0.8,0.79,0.69,0.75,0.77,0.8,0.74,,,,,,,,0.47,0.47,0.44,0.29,0.39,0.46,0.33,,,,,,,,60.71,57.64,54.06,45.52,50.84,56.14,46.13,,,,,,,,51.3,48.37,38.02,35.85,35.32,41.68,39.35,,,,,,,,1018.81,1018.55,1022.79,1026.43,1026.87,1021.19,1017.55,,,,,,,,1015.97,1014.99,1017.85,1022.22,1021.62,1016.6,1015.1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.54,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,,,,,,,
2015-05-11,61.35625,57.59,1014.32,68.41,58.13,0.94,0.76,61.03,55.72,1017.73,1008.15,0.84,0.0111,68.60000000000001,70.31250000000001,67.29666666666667,62.81000000000001,59.56708333333333,56.50958333333333,61.87625000000001,,,,,,,,62.54,57.24,53.25,46.43,39.48,41.64,48.21,,,,,,,,1017.75,1017.08,1017.23,1020.93,1024.73,1024.95,1017.52,,,,,,,,78.92,81.26,79.53,75.39,72.14,62.8,69.58,,,,,,,,62.88,58.11,54.75,49.44,46.37,47.81,52.3,,,,,,,,0.9,0.8,0.79,0.69,0.75,0.77,0.8,,,,,,,,0.65,0.47,0.47,0.44,0.29,0.39,0.46,,,,,,,,67.06,60.71,57.64,54.06,45.52,50.84,56.14,,,,,,,,58.52,51.3,48.37,38.02,35.85,35.32,41.68,,,,,,,,1018.96,1018.81,1018.55,1022.79,1026.43,1026.87,1021.19,,,,,,,,1016.23,1015.97,1014.99,1017.85,1022.22,1021.62,1016.6,,,,,,,,0.66,0.0,0.0,0.0,0.0,0.0,0.54,,,,,,,,0.006,0.0,0.0,0.0,0.0,0.0,0.0004,,,,,,,
2015-05-12,58.17666666666668,49.13,1010.64,62.32,52.79,0.94,0.52,57.5,42.24,1015.95,1007.11,0.69,0.0004,61.35625,68.60000000000001,70.31250000000001,67.29666666666667,62.81000000000001,59.56708333333333,56.50958333333333,,,,,,,,57.59,62.54,57.24,53.25,46.43,39.48,41.64,,,,,,,,1014.32,1017.75,1017.08,1017.23,1020.93,1024.73,1024.95,,,,,,,,68.41,78.92,81.26,79.53,75.39,72.14,62.8,,,,,,,,58.13,62.88,58.11,54.75,49.44,46.37,47.81,,,,,,,,0.94,0.9,0.8,0.79,0.69,0.75,0.77,,,,,,,,0.76,0.65,0.47,0.47,0.44,0.29,0.39,,,,,,,,61.03,67.06,60.71,57.64,54.06,45.52,50.84,,,,,,,,55.72,58.52,51.3,48.37,38.02,35.85,35.32,,,,,,,,1017.73,1018.96,1018.81,1018.55,1022.79,1026.43,1026.87,,,,,,,,1008.15,1016.23,1015.97,1014.99,1017.85,1022.22,1021.62,,,,,,,,0.84,0.66,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0111,0.006,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015-05-13,50.53,37.92,1023.94,58.21,44.54,0.87,0.42,45.22,28.97,1029.31,1016.14,0.0,0.0,58.17666666666668,61.35625,68.60000000000001,70.31250000000001,67.29666666666667,62.81000000000001,59.56708333333333,,,,,,,,49.13,57.59,62.54,57.24,53.25,46.43,39.48,,,,,,,,1010.64,1014.32,1017.75,1017.08,1017.23,1020.93,1024.73,,,,,,,,62.32,68.41,78.92,81.26,79.53,75.39,72.14,,,,,,,,52.79,58.13,62.88,58.11,54.75,49.44,46.37,,,,,,,,0.94,0.94,0.9,0.8,0.79,0.69,0.75,,,,,,,,0.52,0.76,0.65,0.47,0.47,0.44,0.29,,,,,,,,57.5,61.03,67.06,60.71,57.64,54.06,45.52,,,,,,,,42.24,55.72,58.52,51.3,48.37,38.02,35.85,,,,,,,,1015.95,1017.73,1018.96,1018.81,1018.55,1022.79,1026.43,,,,,,,,1007.11,1008.15,1016.23,1015.97,1014.99,1017.85,1022.22,,,,,,,,0.69,0.84,0.66,0.0,0.0,0.0,0.0,,,,,,,,0.0004,0.0111,0.006,0.0,0.0,0.0,0.0,,,,,,,
2015-05-14,53.4675,31.75,1029.65,64.18,41.88,0.68,0.29,35.17,28.31,1032.42,1025.56,0.0,0.0,50.53,58.17666666666668,61.35625,68.60000000000001,70.31250000000001,67.29666666666667,62.81000000000001,,,,,,,,37.92,49.13,57.59,62.54,57.24,53.25,46.43,,,,,,,,1023.94,1010.64,1014.32,1017.75,1017.08,1017.23,1020.93,,,,,,,,58.21,62.32,68.41,78.92,81.26,79.53,75.39,,,,,,,,44.54,52.79,58.13,62.88,58.11,54.75,49.44,,,,,,,,0.87,0.94,0.94,0.9,0.8,0.79,0.69,,,,,,,,0.42,0.52,0.76,0.65,0.47,0.47,0.44,,,,,,,,45.22,57.5,61.03,67.06,60.71,57.64,54.06,,,,,,,,28.97,42.24,55.72,58.52,51.3,48.37,38.02,,,,,,,,1029.31,1015.95,1017.73,1018.96,1018.81,1018.55,1022.79,,,,,,,,1016.14,1007.11,1008.15,1016.23,1015.97,1014.99,1017.85,,,,,,,,0.0,0.69,0.84,0.66,0.0,0.0,0.0,,,,,,,,0.0,0.0004,0.0111,0.006,0.0,0.0,0.0,,,,,,,
2015-05-15,53.61708333333333,40.04,1021.0,60.7,47.46,0.78,0.48,49.24,32.41,1025.16,1016.89,0.15,0.0001,53.4675,50.53,58.17666666666668,61.35625,68.60000000000001,70.31250000000001,67.29666666666667,,,,,,,,31.75,37.92,49.13,57.59,62.54,57.24,53.25,,,,,,,,1029.65,1023.94,1010.64,1014.32,1017.75,1017.08,1017.23,,,,,,,,64.18,58.21,62.32,68.41,78.92,81.26,79.53,,,,,,,,41.88,44.54,52.79,58.13,62.88,58.11,54.75,,,,,,,,0.68,0.87,0.94,0.94,0.9,0.8,0.79,,,,,,,,0.29,0.42,0.52,0.76,0.65,0.47,0.47,,,,,,,,35.17,45.22,57.5,61.03,67.06,60.71,57.64,,,,,,,,28.31,28.97,42.24,55.72,58.52,51.3,48.37,,,,,,,,1032.42,1029.31,1015.95,1017.73,1018.96,1018.81,1018.55,,,,,,,,1025.56,1016.14,1007.11,1008.15,1016.23,1015.97,1014.99,,,,,,,,0.0,0.0,0.69,0.84,0.66,0.0,0.0,,,,,,,,0.0,0.0,0.0004,0.0111,0.006,0.0,0.0,,,,,,,
2015-05-16,63.32375000000001,53.19,1017.72,76.05,54.37,0.87,0.52,57.7,49.44,1020.66,1016.2,0.0,0.0,53.61708333333333,53.4675,50.53,58.17666666666668,61.35625,68.60000000000001,70.31250000000001,,,,,,,,40.04,31.75,37.92,49.13,57.59,62.54,57.24,,,,,,,,1021.0,1029.65,1023.94,1010.64,1014.32,1017.75,1017.08,,,,,,,,60.7,64.18,58.21,62.32,68.41,78.92,81.26,,,,,,,,47.46,41.88,44.54,52.79,58.13,62.88,58.11,,,,,,,,0.78,0.68,0.87,0.94,0.94,0.9,0.8,,,,,,,,0.48,0.29,0.42,0.52,0.76,0.65,0.47,,,,,,,,49.24,35.17,45.22,57.5,61.03,67.06,60.71,,,,,,,,32.41,28.31,28.97,42.24,55.72,58.52,51.3,,,,,,,,1025.16,1032.42,1029.31,1015.95,1017.73,1018.96,1018.81,,,,,,,,1016.89,1025.56,1016.14,1007.11,1008.15,1016.23,1015.97,,,,,,,,0.15,0.0,0.0,0.69,0.84,0.66,0.0,,,,,,,,0.0001,0.0,0.0,0.0004,0.0111,0.006,0.0,,,,,,,
2015-05-17,64.42916666666666,52.32,1021.04,73.77,55.48,0.83,0.51,55.29,49.24,1022.61,1019.2,0.0,0.0,63.32375000000001,53.61708333333333,53.4675,50.53,58.17666666666668,61.35625,68.60000000000001,,,,,,,,53.19,40.04,31.75,37.92,49.13,57.59,62.54,,,,,,,,1017.72,1021.0,1029.65,1023.94,1010.64,1014.32,1017.75,,,,,,,,76.05,60.7,64.18,58.21,62.32,68.41,78.92,,,,,,,,54.37,47.46,41.88,44.54,52.79,58.13,62.88,,,,,,,,0.87,0.78,0.68,0.87,0.94,0.94,0.9,,,,,,,,0.52,0.48,0.29,0.42,0.52,0.76,0.65,,,,,,,,57.7,49.24,35.17,45.22,57.5,61.03,67.06,,,,,,,,49.44,32.41,28.31,28.97,42.24,55.72,58.52,,,,,,,,1020.66,1025.16,1032.42,1029.31,1015.95,1017.73,1018.96,,,,,,,,1016.2,1016.89,1025.56,1016.14,1007.11,1008.15,1016.23,,,,,,,,0.0,0.15,0.0,0.0,0.69,0.84,0.66,,,,,,,,0.0,0.0001,0.0,0.0,0.0004,0.0111,0.006,,,,,,,
2015-05-18,68.89583333333333,58.96,1015.49,80.98,59.38,0.81,0.57,67.71,52.26,1019.33,1012.29,0.0,0.0,64.42916666666666,63.32375000000001,53.61708333333333,53.4675,50.53,58.17666666666668,61.35625,,,,,,,,52.32,53.19,40.04,31.75,37.92,49.13,57.59,,,,,,,,1021.04,1017.72,1021.0,1029.65,1023.94,1010.64,1014.32,,,,,,,,73.77,76.05,60.7,64.18,58.21,62.32,68.41,,,,,,,,55.48,54.37,47.46,41.88,44.54,52.79,58.13,,,,,,,,0.83,0.87,0.78,0.68,0.87,0.94,0.94,,,,,,,,0.51,0.52,0.48,0.29,0.42,0.52,0.76,,,,,,,,55.29,57.7,49.24,35.17,45.22,57.5,61.03,,,,,,,,49.24,49.44,32.41,28.31,28.97,42.24,55.72,,,,,,,,1022.61,1020.66,1025.16,1032.42,1029.31,1015.95,1017.73,,,,,,,,1019.2,1016.2,1016.89,1025.56,1016.14,1007.11,1008.15,,,,,,,,0.0,0.0,0.15,0.0,0.0,0.69,0.84,,,,,,,,0.0,0.0,0.0001,0.0,0.0,0.0004,0.0111,,,,,,,
2015-05-19,58.97249999999999,47.17,1013.65,67.04,47.13,0.83,0.53,60.58,33.45,1017.3,1010.83,0.0,0.0,68.89583333333333,64.42916666666666,63.32375000000001,53.61708333333333,53.4675,50.53,58.17666666666668,,,,,,,,58.96,52.32,53.19,40.04,31.75,37.92,49.13,,,,,,,,1015.49,1021.04,1017.72,1021.0,1029.65,1023.94,1010.64,,,,,,,,80.98,73.77,76.05,60.7,64.18,58.21,62.32,,,,,,,,59.38,55.48,54.37,47.46,41.88,44.54,52.79,,,,,,,,0.81,0.83,0.87,0.78,0.68,0.87,0.94,,,,,,,,0.57,0.51,0.52,0.48,0.29,0.42,0.52,,,,,,,,67.71,55.29,57.7,49.24,35.17,45.22,57.5,,,,,,,,52.26,49.24,49.44,32.41,28.31,28.97,42.24,,,,,,,,1019.33,1022.61,1020.66,1025.16,1032.42,1029.31,1015.95,,,,,,,,1012.29,1019.2,1016.2,1016.89,1025.56,1016.14,1007.11,,,,,,,,0.0,0.0,0.0,0.15,0.0,0.0,0.69,,,,,,,,0.0,0.0,0.0,0.0001,0.0,0.0,0.0004,,,,,,,
